NO.,polyol,Diisocyanate,extender1,extender2,polymer-unit,prepolymer,extender1append,extender2append,polyol_MW,dimw,piece_mw,pre_mw,ex1_mw,ex2_mw,polyol_ratio,Diisocyanate_ratio,extender1_ratio,extender2_ratio,Hs_wt,R,mac_rate,Ym,Ts,Eb,Th,break_ratio,self_tem,self_time,E1,E2
124,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],O=C=NC1CCC(CC1)CC2CCC(CC2)N=C=O,[Re]COC(NC1CCC(CC1)CC2CCC(CC2)NC(OCC[Re])=O)=O,[Re]COC(NC1CCC(CC1)CC2CCC(CC2)NC(OCC[Re])=O)=O,COC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CCC(CC4CCC(NC(=O)OCOC(=O)NC5CCC(CC6CCC(NC(=O)OCCOC(=O)NC7CCC(CC8CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC9CCC(CC%10CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC%11CCC(CC%12CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC%13CCC(CC%14CCC(NC(=O)OCCOC(=O)NC%15CCC(CC%16CCC(NC(=O)OCOC(=O)NC%17CCC(CC%18CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC%19CCC(CC%20CCC(NC(=O)OC)CC%20)CC%19)CC%18)CC%17)CC%16)CC%15)CC%14)CC%13)CC%12)CC%11)CC%10)CC9)CC8)CC7)CC6)CC5)CC4)CC3)CC2)CC1,COC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CCC(CC4CCC(NC(=O)OC)CC4)CC3)CC2)CC1,OCOC(NC1CCC(CC1)CC2CCC(CC2)NC(OCCO)=O)=O,OCOC(NC1CCC(CC1)CC2CCC(CC2)NC(OCCO)=O)=O,1000,262.353,8045.397,1616.303,372.462,372.462,0.294,0.5,0.206,0,0.414,1,24,9999,37.1,1128,119,1,60,4,0.507,0.815
125,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],O=C=NC1CCC(CC1)CC2CCC(CC2)N=C=O,[Re]COC(NC1CCC(CC1)CC2CCC(CC2)NC(OCC[Re])=O)=O,[Re]COC(NC1CCC(CC1)CC2CCC(CC2)NC(OCC[Re])=O)=O,COC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CCC(CC4CCC(NC(=O)OCOC(=O)NC5CCC(CC6CCC(NC(=O)OCCOC(=O)NC7CCC(CC8CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC9CCC(CC%10CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC%11CCC(CC%12CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC%13CCC(CC%14CCC(NC(=O)OCCOC(=O)NC%15CCC(CC%16CCC(NC(=O)OCOC(=O)NC%17CCC(CC%18CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC%19CCC(CC%20CCC(NC(=O)OC)CC%20)CC%19)CC%18)CC%17)CC%16)CC%15)CC%14)CC%13)CC%12)CC%11)CC%10)CC9)CC8)CC7)CC6)CC5)CC4)CC3)CC2)CC1,COC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CCC(CC4CCC(NC(=O)OC)CC4)CC3)CC2)CC1,OCOC(NC1CCC(CC1)CC2CCC(CC2)NC(OCCO)=O)=O,OCOC(NC1CCC(CC1)CC2CCC(CC2)NC(OCCO)=O)=O,1000,262.353,8045.397,1616.303,372.462,372.462,0.294,0.5,0.206,0,0.414,1,24,9999,37.1,1128,119,1,60,8,0.616,0.873
126,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],O=C=NC1CCC(CC1)CC2CCC(CC2)N=C=O,[Re]COC(NC1CCC(CC1)CC2CCC(CC2)NC(OCC[Re])=O)=O,[Re]COC(NC1CCC(CC1)CC2CCC(CC2)NC(OCC[Re])=O)=O,COC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CCC(CC4CCC(NC(=O)OCOC(=O)NC5CCC(CC6CCC(NC(=O)OCCOC(=O)NC7CCC(CC8CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC9CCC(CC%10CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC%11CCC(CC%12CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC%13CCC(CC%14CCC(NC(=O)OCCOC(=O)NC%15CCC(CC%16CCC(NC(=O)OCOC(=O)NC%17CCC(CC%18CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC%19CCC(CC%20CCC(NC(=O)OC)CC%20)CC%19)CC%18)CC%17)CC%16)CC%15)CC%14)CC%13)CC%12)CC%11)CC%10)CC9)CC8)CC7)CC6)CC5)CC4)CC3)CC2)CC1,COC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CCC(CC4CCC(NC(=O)OC)CC4)CC3)CC2)CC1,OCOC(NC1CCC(CC1)CC2CCC(CC2)NC(OCCO)=O)=O,OCOC(NC1CCC(CC1)CC2CCC(CC2)NC(OCCO)=O)=O,1000,262.353,8045.397,1616.303,372.462,372.462,0.294,0.5,0.206,0,0.414,1,24,9999,37.1,1128,119,1,60,12,0.77,0.932
127,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],O=C=NC1CCC(CC1)CC2CCC(CC2)N=C=O,[Re]COC(NC1CCC(CC1)CC2CCC(CC2)NC(OCC[Re])=O)=O,[Re]COC(NC1CCC(CC1)CC2CCC(CC2)NC(OCC[Re])=O)=O,COC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CCC(CC4CCC(NC(=O)OCOC(=O)NC5CCC(CC6CCC(NC(=O)OCCOC(=O)NC7CCC(CC8CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC9CCC(CC%10CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC%11CCC(CC%12CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC%13CCC(CC%14CCC(NC(=O)OCCOC(=O)NC%15CCC(CC%16CCC(NC(=O)OCOC(=O)NC%17CCC(CC%18CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC%19CCC(CC%20CCC(NC(=O)OC)CC%20)CC%19)CC%18)CC%17)CC%16)CC%15)CC%14)CC%13)CC%12)CC%11)CC%10)CC9)CC8)CC7)CC6)CC5)CC4)CC3)CC2)CC1,COC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CCC(CC4CCC(NC(=O)OC)CC4)CC3)CC2)CC1,OCOC(NC1CCC(CC1)CC2CCC(CC2)NC(OCCO)=O)=O,OCOC(NC1CCC(CC1)CC2CCC(CC2)NC(OCCO)=O)=O,1000,262.353,8045.397,1616.303,372.462,372.462,0.25,0.5,0.25,0,0.473,1,24,9999,44,1079,198,1,9999,9999,9999,9999
128,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],O=C=NC1CCC(CC1)CC2CCC(CC2)N=C=O,[Re]CC[Re],[Re]CC[Re],COC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CCC(CC4CCC(NC(=O)OCCOC(=O)NC5CCC(CC6CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC7CCC(CC8CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC9CCC(CC%10CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC%11CCC(CC%12CCC(NC(=O)OCCOC(=O)NC%13CCC(CC%14CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC%15CCC(CC%16CCC(NC(=O)OC)CC%16)CC%15)CC%14)CC%13)CC%12)CC%11)CC%10)CC9)CC8)CC7)CC6)CC5)CC4)CC3)CC2)CC1,COC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CCC(CC4CCC(NC(=O)OC)CC4)CC3)CC2)CC1,OCCO,OCCO,1000,262.353,7424.609,1616.303,62.068,62.068,0.294,0.5,0.206,0,0.329,1,24,9999,0.13,491,0,1,9999,9999,9999,9999
129,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],O=C=NC1=CC=C(CC2=CC=C(N=C=O)C=C2)C=C1,[Re]CCSSCC[Re],[Re]CCSSCC[Re],COC(=O)Nc1ccc(Cc2ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc3ccc(Cc4ccc(NC(=O)OCCSSCCOC(=O)Nc5ccc(Cc6ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc7ccc(Cc8ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc9ccc(Cc%10ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc%11ccc(Cc%12ccc(NC(=O)OCCSSCCOC(=O)Nc%13ccc(Cc%14ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc%15ccc(Cc%16ccc(NC(=O)OC)cc%16)cc%15)cc%14)cc%13)cc%12)cc%11)cc%10)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc3ccc(Cc4ccc(NC(=O)OC)cc4)cc3)cc2)cc1,OCCSSCCO,OCCSSCCO,1000,250.257,7030.487,1495.765,154.256,154.256,0.5,0.167,0.333,0,0.157,0,500,9999,24.2,381,9999,1,25,6,0,0
130,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],O=C=NC1=CC=C(CC2=CC=C(N=C=O)C=C2)C=C1,[Re]CCSSCC[Re],[Re]CCSSCC[Re],COC(=O)Nc1ccc(Cc2ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc3ccc(Cc4ccc(NC(=O)OCCSSCCOC(=O)Nc5ccc(Cc6ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc7ccc(Cc8ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc9ccc(Cc%10ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc%11ccc(Cc%12ccc(NC(=O)OCCSSCCOC(=O)Nc%13ccc(Cc%14ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc%15ccc(Cc%16ccc(NC(=O)OC)cc%16)cc%15)cc%14)cc%13)cc%12)cc%11)cc%10)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc3ccc(Cc4ccc(NC(=O)OC)cc4)cc3)cc2)cc1,OCCSSCCO,OCCSSCCO,1000,250.257,7030.487,1495.765,154.256,154.256,0.5,0.167,0.333,0,0.157,0,500,9999,24.2,381,9999,1,80,24,0.17,0.021
131,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],CC1=C(N=C=O)C=CC(N=C=O)=C1,[Re]CCSSCC[Re],[Re]CCSSCC[Re],COC(=O)Nc1ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc2ccc(NC(=O)OCCSSCCOC(=O)Nc3ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc4ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc5ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc6ccc(NC(=O)OCCSSCCOC(=O)Nc7ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc8ccc(NC(=O)OC)c(C)c8)cc7C)c(C)c6)cc5C)c(C)c4)cc3C)c(C)c2)cc1C,COC(=O)Nc1ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc2ccc(NC(=O)OC)c(C)c2)cc1C,OCCSSCCO,OCCSSCCO,1000,174.159,6421.703,1343.569,154.256,154.256,0.5,0.167,0.333,0,0.139,0,500,9999,28.5,368,9999,1,25,6,0.11,0.31
132,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],CC1=C(N=C=O)C=CC(N=C=O)=C1,[Re]CCSSCC[Re],[Re]CCSSCC[Re],COC(=O)Nc1ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc2ccc(NC(=O)OCCSSCCOC(=O)Nc3ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc4ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc5ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc6ccc(NC(=O)OCCSSCCOC(=O)Nc7ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc8ccc(NC(=O)OC)c(C)c8)cc7C)c(C)c6)cc5C)c(C)c4)cc3C)c(C)c2)cc1C,COC(=O)Nc1ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc2ccc(NC(=O)OC)c(C)c2)cc1C,OCCSSCCO,OCCSSCCO,1000,174.159,6421.703,1343.569,154.256,154.256,0.5,0.167,0.333,0,0.139,0,500,9999,28.5,368,9999,1,80,24,0.61,0.87
133,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],O=C=NC1CCC(CC1)CC2CCC(CC2)N=C=O,[Re]CCSSCC[Re],[Re]CCSSCC[Re],COC(=O)NC1CCC(CC2CCC(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NC3CCC(CC4CCC(NC(=O)OCCSSCCOC(=O)NC5CCC(CC6CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC7CCC(CC8CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC9CCC(CC%10CCC(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NC%11CCC(CC%12CCC(NC(=O)OCCSSCCOC(=O)NC%13CCC(CC%14CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC%15CCC(CC%16CCC(NC(=O)OC)CC%16)CC%15)CC%14)CC%13)CC%12)CC%11)CC%10)CC9)CC8)CC7)CC6)CC5)CC4)CC3)CC2)CC1,COC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC3CCC(CC4CCC(NC(=O)OC)CC4)CC3)CC2)CC1,OCCSSCCO,OCCSSCCO,1000,262.353,7127.255,1519.957,154.256,154.256,0.5,0.167,0.333,0,0.16,0,500,9999,18.1,496,9999,1,25,6,0.084,0.23
134,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],O=C=NC1CCC(CC1)CC2CCC(CC2)N=C=O,[Re]CCSSCC[Re],[Re]CCSSCC[Re],COC(=O)NC1CCC(CC2CCC(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NC3CCC(CC4CCC(NC(=O)OCCSSCCOC(=O)NC5CCC(CC6CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC7CCC(CC8CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC9CCC(CC%10CCC(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NC%11CCC(CC%12CCC(NC(=O)OCCSSCCOC(=O)NC%13CCC(CC%14CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC%15CCC(CC%16CCC(NC(=O)OC)CC%16)CC%15)CC%14)CC%13)CC%12)CC%11)CC%10)CC9)CC8)CC7)CC6)CC5)CC4)CC3)CC2)CC1,COC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC3CCC(CC4CCC(NC(=O)OC)CC4)CC3)CC2)CC1,OCCSSCCO,OCCSSCCO,1000,262.353,7127.255,1519.957,154.256,154.256,0.5,0.167,0.333,0,0.16,0,500,9999,18.1,496,9999,1,80,24,1,1
135,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Re]CCSSCC[Re],[Re]CCSSCC[Re],COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NCC2(C)CC(NC(=O)OCCSSCCOC(=O)NC3CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC4(C)CC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC5CC(C)(C)CC(C)(CNC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NCC6(C)CC(NC(=O)OCCSSCCOC(=O)NC7CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC8(C)CC(NC(=O)OC)CC(C)(C)C8)C7)CC(C)(C)C6)C5)CC(C)(C)C4)C3)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,OCCSSCCO,OCCSSCCO,1000,222.288,6806.735,1439.827,154.256,154.256,0.5,0.167,0.333,0,0.15,0,500,9999,20.6,462,9999,1,25,6,0.31,0.83
